location_id,boro,building,street,zipcode,lat,long
19995,Queens,10402,NORTHERN BLVD,11368,40.758,-73.864
19996,Queens,14438,87TH AVE,11435,40.707,-73.812
19997,Queens,4635,VERNON BOULEVARD,11101,40.746,-73.953
19998,Queens,2830,JACKSON AVE,11101,40.749,-73.938
19999,Queens,7128,MAIN ST,11367,40.727,-73.822
20000,Queens,9507,57 AVENUE,11368,40.737,-73.866
20001,Queens,3563,91ST ST,11372,40.752,-73.876
20002,Queens,94-08,LEFFERTS BOULEVARD,11419,40.694,-73.828
20003,Queens,8769,PARSONS BLVD,11432,40.707,-73.803
20004,Queens,13120,MERRICK BLVD,11434,40.679,-73.761
20005,Queens,10802,ROOSEVELT AVE,11368,40.751,-73.858
20006,Queens,6978,188TH ST,11365,40.734,-73.784
20007,Queens,4412,KISSENA BLVD,11355,40.754,-73.822
20008,Queens,126-14,MERRICK BOULEVARD,11434,40.682,-73.766
20009,Queens,19029,JAMAICA AVE,11423,40.712,-73.769
20010,Queens,4207,BELL BLVD,11361,40.762,-73.77
20011,Queens,5501,METROPOLITAN AVE,11385,40.713,-73.909
20012,Queens,JFK,INTERNATIONAL AIRPORT TERM,11430,0,0
20013,Queens,25120,NORTHERN BLVD,11362,40.769,-73.737
20014,Queens,410,BEACH  129 STREET,11694,40.578,-73.849
20015,Queens,10505,JAMAICA AVE,11418,40.695,-73.842
20016,Queens,11603,METROPOLITAN AVE,11418,40.708,-73.836
20017,Queens,6312,BROADWAY,11377,40.75,-73.899
20018,Queens,46-08,SKILLMAN AVENUE,11104,40.747,-73.918
20019,Queens,13218,41ST RD,11355,40.756,-73.833
20020,Queens,65-48,METROPOLITAN AVENUE,11379,40.712,-73.895
20021,Queens,1402,CLINTONVILLE ST,11357,40.789,-73.811
20022,Queens,16042,WILLETS POINT BLVD,11357,40.781,-73.802
20023,Queens,6526,METROPOLITAN AVE,11379,40.712,-73.895
20024,Queens,98100,QUEENS BLVD,11374,40.727,-73.855
20025,Queens,23609,BRADDOCK AVE,11426,40.727,-73.731
20026,Queens,2810,23RD AVE,11105,40.775,-73.914
20027,Queens,13523,40TH RD,11354,40.759,-73.83
20028,Queens,5717,MYRTLE AVE,11385,40.7,-73.903
20029,Queens,10822,QUEENS BLVD,11375,40.721,-73.843
20030,Queens,13123,ROCKAWAY BLVD,11420,40.675,-73.807
20031,Queens,4104,BELL BLVD,11361,40.763,-73.771
20032,Queens,4110,149TH PL,11355,40.762,-73.815
20033,Queens,20005,LINDEN BLVD,11412,40.694,-73.752
20034,Queens,12521,ROCKAWAY BLVD,11420,40.675,-73.812
20035,Queens,25173,JERICHO TPKE,11426,40.727,-73.714
20036,Queens,10302,ROOSEVELT AVE,11368,40.75,-73.863
20037,Queens,15716,NORTHERN BLVD,11354,40.764,-73.808
20038,Queens,2740,21ST ST,11102,40.771,-73.927
20039,Queens,4508,104TH ST,11368,40.747,-73.86
20040,Queens,4225A,VERNON BLVD,11101,40.754,-73.95
20041,Queens,3601,162ND ST,11358,40.762,-73.804
20042,Queens,4612,104TH ST,11368,40.746,-73.86
20043,Queens,25313,NORTHERN BLVD,11362,40.771,-73.735
20044,Queens,8404,37TH AVE,11372,40.75,-73.882
20045,Queens,9406,ROOSEVELT AVE,11372,40.749,-73.872
20046,Queens,18815,NORTHERN BLVD,11358,40.758,-73.793
20047,Queens,1421,COLLEGE POINT BLVD,11356,40.785,-73.846
20048,Queens,21820,JAMAICA AVENUE,11428,40.718,-73.737
20049,Queens,0,BEACH   69 STREET,11692,0,0
20050,Queens,1057,JACKSON AVE,11101,40.743,-73.953
20051,Queens,3804,61ST ST,11377,40.748,-73.903
20052,Queens,83-08,37 AVENUE,11372,40.75,-73.883
20053,Queens,20008,LINDEN BLVD,11412,40.694,-73.752
20054,Queens,8001,101ST AVE,11416,40.681,-73.859
20055,Queens,3343,75TH ST,11372,40.754,-73.892
20056,Queens,2216,COLLEGE POINT BLVD,11356,40.78,-73.846
20057,Queens,4232,CRESCENT ST,11101,40.75,-73.941
20058,Queens,3014,BROADWAY,11106,40.762,-73.926
20059,Queens,2581,STEINWAY STREET,11103,40.768,-73.912
20060,Queens,6112,182ND ST,11365,40.739,-73.792
20061,Queens,4030,82ND ST,11373,40.747,-73.884
20062,Queens,1717,CORNELIA STREET,11385,40.7,-73.905
20063,Queens,9508,35TH AVE,11372,40.753,-73.872
20064,Queens,4722,48 AVENUE,11377,40.739,-73.918
20065,Queens,2310,31ST ST,11105,40.774,-73.913
20066,Queens,41-07,GREENPOINT AVENUE,11104,40.74,-73.924
20067,Queens,7837,SPRINGFIELD BLVD,11364,40.737,-73.747
20068,Queens,40-06,MAIN STREET,11354,40.759,-73.83
20069,Queens,2911,21 AVENUE,11105,40.778,-73.909
20070,Queens,4405,KISSENA BOULEVARD,11355,40.754,-73.823
20071,Queens,254-41,HORACE HARDING EXPRESSWAY,11362,40.764,-73.727
20072,Queens,4123,162ND ST,11358,40.761,-73.804
20073,Queens,6205,ROOSEVELT AVE,11377,40.746,-73.902
20074,Queens,9118,BEACH CHANNEL DR,11693,40.589,-73.816
20075,Queens,20529,HOLLIS AVE,11412,40.707,-73.752
20076,Queens,10004,101ST AVE,11416,40.685,-73.842
20077,Queens,5326,ROOSEVELT AVE,11377,40.745,-73.911
20078,Queens,13320,ROCKAWAY BOULEVARD,11420,40.675,-73.805
20079,Queens,9045,CORONA AVE,11373,40.742,-73.874
20080,Queens,95-08,63 DRIVE,11374,40.729,-73.863
20081,Queens,69-38,GRAND AVENUE,11378,40.727,-73.894
20082,Queens,6010,KISSENA BOULEVARD,11355,40.74,-73.815
20083,Queens,3452A,JUNCTION BOULEVARD,11372,40.754,-73.872
20084,Queens,16121,JAMAICA AVE,11432,40.704,-73.798
20085,Queens,9110,SUTPHIN BLVD,11435,40.701,-73.808
20086,Queens,49-16,VERNON BOULEVARD,11101,40.743,-73.954
20087,Queens,3323,FRANCIS LEWIS BOULEVARD,11358,40.767,-73.79
20088,Queens,9509,SUTPHIN BOULEVARD,11435,40.698,-73.806
20089,Queens,4002,QUEENS BLVD,11104,40.744,-73.924
20090,Queens,18808,UNION TURNPIKE,11366,40.729,-73.781
20091,Queens,63108,WOODHAVEN BLVD,11374,40.722,-73.867
20092,Queens,6127,186TH ST,11365,40.74,-73.788
20093,Queens,902,34TH AVE,11106,40.765,-73.939
20094,Queens,9107,31ST AVE,11369,40.76,-73.877
20095,Queens,4013,35TH AVE,11101,40.755,-73.922
20096,Queens,9212,JAMAICA AVE,11421,40.693,-73.853
20097,Queens,3766,103RD ST,11368,40.753,-73.864
20098,Queens,2904,30TH AVE,11102,40.768,-73.923
20099,Queens,11909,ATLANTIC AVENUE,11418,40.694,-73.828
20100,Queens,14601,ROCKAWAY BOULEVARD,11436,40.673,-73.791
20101,Queens,4914,QUEENS BLVD,11377,40.743,-73.916
20102,Queens,2241,31ST ST,11105,40.775,-73.912
20103,Queens,41-42,MAIN STREET,11355,40.757,-73.829
20104,Queens,10248,43RD AVE,11368,40.747,-73.862
20105,Queens,15712,NORTHERN BLVD,11354,40.764,-73.808
20106,Queens,18-23,ASTORIA BOULEVARD,11102,40.772,-73.927
20107,Queens,67-22,ROOSEVELT AVENUE,11377,40.746,-73.898
20108,Queens,4214B,BOWNE ST,11355,40.757,-73.822
20109,Queens,7074,KISSENA BLVD,11367,40.73,-73.815
20110,Queens,4010,JUNCTION BLVD,11368,40.749,-73.869
20111,Queens,11000,ROCKAWAY BLVD,11420,40.678,-73.829
20112,Queens,18003,LINDEN BLVD,11434,40.692,-73.767
20113,Queens,8501,NORTHERN BOULEVARD,11372,40.756,-73.882
20114,Queens,4257,MAIN ST,11355,40.754,-73.828
20115,Queens,3527,30TH AVE,11103,40.765,-73.918
20116,Queens,4919,30TH AVE,11377,40.76,-73.907
20117,Queens,106-03,METROPOLITAN AVENUE,11375,40.71,-73.847
20118,Queens,25001,NORTHERN BOULEVARD,11362,40.768,-73.737
20119,Queens,196-17,LINDEN BOULEVARD,11412,40.694,-73.755
20120,Queens,4018,108TH ST,11368,40.751,-73.859
20121,Queens,915,WYCKOFF AVENUE,11385,40.697,-73.906
20122,Queens,20801,NORTHERN BOULEVARD,11361,40.759,-73.775
20123,Queens,3701,61ST ST,11377,40.749,-73.902
20124,Queens,4420,48TH AVE,11377,40.739,-73.921
20125,Queens,2855,ULMER STREET,11354,40.771,-73.836
20126,Queens,19930,HOLLIS AVE,11412,40.706,-73.758
20127,Queens,3723,DITMARS BOULEVARD,11105,40.774,-73.907
20128,Queens,5916,KISSENA BLVD,11355,40.74,-73.815
20129,Queens,8110,BROADWAY,11373,40.743,-73.884
20130,Queens,9221,PARSONS BOULEVARD,11433,40.703,-73.8
20131,Queens,2801,STEINWAY STREET,11103,40.765,-73.914
20132,Queens,40-18,MAIN STREET,11354,40.759,-73.83
20133,Queens,11602,METROPOLITAN AVENUE,11418,40.708,-73.836
20134,Queens,14407,JAMAICA AVE,11435,40.702,-73.811
20135,Queens,16923,JAMAICA AVE,11432,40.707,-73.79
20136,Queens,41-07,NATIONAL STREET,11368,40.748,-73.863
20137,Queens,3420,BROADWAY,11106,40.761,-73.923
20138,Queens,5309,106TH ST,11368,40.742,-73.855
20139,Queens,2111,21ST AVE,11105,40.782,-73.914
20140,Queens,10710,71ST RD,11375,40.72,-73.844
20141,Queens,8603,ROCKAWAY BEACH BLVD,11693,40.588,-73.811
20142,Queens,9615D,ROOSEVELT AVE,11368,40.749,-73.869
20143,Queens,4121A,KISSENA BLVD,11355,40.758,-73.829
20144,Queens,13772,NORTHERN BLVD,11354,40.764,-73.829
20145,Queens,14801,HILLSIDE AVE,11435,40.706,-73.809
20146,Queens,15650,NORTHERN BLVD,11354,40.764,-73.809
20147,Queens,219-09,HEMPSTEAD AVENUE,11429,40.713,-73.735
20148,Queens,19-33,37 STREET,11105,40.779,-73.902
20149,Queens,8532,GRAND AVE,11373,40.736,-73.881
20150,Queens,6809,QUEENS BLVD,11377,40.74,-73.897
20151,Queens,123-01,ROOSEVELT AVENUE,11368,40.755,-73.845
20152,Queens,8505,WHITNEY AVENUE,11373,40.741,-73.88
20153,Queens,1945,49 STREET,11105,40.773,-73.895
20154,Queens,10426,JAMAICA AVE,11418,40.695,-73.843
20155,Queens,118-19,LIBERTY AVENUE,11419,40.686,-73.825
20156,Queens,3313,108TH ST,11368,40.757,-73.861
20157,Queens,13541,37TH AVE,11354,40.761,-73.832
20158,Queens,3750,74TH ST,11372,40.748,-73.892
20159,Queens,13209,LIBERTY AVENUE,11419,40.691,-73.814
20160,Queens,1827,COLLEGE POINT BLVD,11356,40.783,-73.846
20161,Queens,9805,NORTHERN BOULEVARD,11368,40.757,-73.87
20162,Queens,10850,QUEENS BOULEVARD,11375,40.721,-73.842
20163,Queens,33-09,36 AVENUE,11106,40.756,-73.928
20164,Queens,16612,HILLSIDE AVENUE,11432,40.71,-73.796
20165,Queens,4506,48TH AVE,11377,40.739,-73.92
20166,Queens,16002A,HILLSIDE AVE,11432,40.708,-73.802
20167,Queens,10705,GUY R BREWER BLVD,11433,40.698,-73.792
20168,Queens,38-12,20 AVENUE,11105,40.777,-73.902
20169,Queens,219-01,NORTHERN BOULEVARD,11361,40.761,-73.763
20170,Queens,76-23,WOODSIDE AVENUE,11373,40.743,-73.889
20171,Queens,22913,MERRICK BLVD,11413,40.676,-73.741
20172,Queens,10718,70TH ROAD,11375,40.721,-73.845
20173,Queens,263,BEACH  116 STREET,11694,40.581,-73.838
20174,Queens,12611,15TH AVE,11356,40.785,-73.842
20175,Queens,222,BEACH  116 STREET,11694,40.581,-73.838
20176,Queens,13850,JAMAICA AVENUE,11435,40.703,-73.814
20177,Queens,3711,30TH AVE,11103,40.765,-73.916
20178,Queens,15702,45TH AVE,11355,40.757,-73.809
20179,Queens,3514,30TH AVE,11103,40.765,-73.918
20180,Queens,13211B,14TH AVE,11356,40.786,-73.836
20181,Queens,715,BEACH   20 STREET,11691,40.602,-73.753
20182,Queens,1507,150TH ST,11357,40.787,-73.813
20183,Queens,25701,UNION TURNPIKE,11004,40.746,-73.714
20184,Queens,2348,BELL BOULEVARD,11360,40.782,-73.776
20185,Queens,8712,LEFFERTS BOULEVARD,11418,40.7,-73.831
20186,Queens,42-35,MAIN STREET,11355,40.754,-73.828
20187,Queens,87-07,NORTHERN BOULEVARD,11372,40.756,-73.881
20188,Queens,13338,SPRINGFIELD BLVD,11413,40.681,-73.753
20189,Queens,4704,VERNON BOULEVARD,11101,40.745,-73.953
20190,Queens,16216,UNION TPKE,11366,40.721,-73.805
20191,Queens,23110,NORTHERN BOULEVARD,11363,40.764,-73.75
20192,Queens,10402,JAMAICA AVE,11418,40.695,-73.843
20193,Queens,7701,WOODSIDE AVE,11373,40.744,-73.888
20194,Queens,4008,BELL BOULEVARD,11361,40.764,-73.771
20195,Queens,14511,NORTH CONDUIT AVENUE,11436,40.667,-73.794
20196,Queens,37-56,108 STREET,11368,40.753,-73.86
20197,Queens,17007,JAMAICA AVENUE,11432,40.707,-73.789
20198,Queens,2849,STEINWAY ST,11103,40.765,-73.914
20199,Queens,24502,HORACE HARDING EXPY,11362,40.76,-73.734
20200,Queens,7311,88 STREET,11385,40.709,-73.863
20201,Queens,7559,METROPOLITAN AVENUE,11379,40.713,-73.875
20202,Queens,8155,LEFFERTS BLVD,11415,40.708,-73.831
20203,Queens,7100,GRAND AVENUE,11378,40.728,-73.892
20204,Queens,3029,STRATTON ST,11354,40.77,-73.835
20205,Queens,13720,CROSSBAY BLVD,11417,40.671,-73.843
20206,Queens,9619,LIBERTY AVENUE,11417,40.681,-73.843
20207,Queens,2503,30TH AVE,11102,40.769,-73.925
20208,Queens,3920,47 AVENUE,11104,40.742,-73.926
20209,Queens,5275,65TH PL,11378,40.732,-73.9
20210,Queens,6944,MAIN ST,11367,40.73,-73.824
20211,Queens,3504,35TH ST,11106,40.756,-73.926
20212,Queens,98-95,QUEENS BOULEVARD,11374,40.728,-73.855
20213,Queens,2411,STEINWAY STREET,11103,40.769,-73.911
20214,Queens,14945,14 AVENUE,11357,40.789,-73.815
20215,Queens,15011,14 AVENUE,11357,40.789,-73.813
20216,Queens,8207,153 AVENUE,11414,40.666,-73.852
20217,Queens,3306,QUEENS BOULEVARD,11101,40.745,-73.932
20218,Queens,6109,UTOPIA PKWY,11365,40.739,-73.793
20219,Queens,25921,UNION TPKE,11004,40.747,-73.712
20220,Queens,16417,JAMAICA AVENUE,11432,40.705,-73.795
20221,Queens,3131,THOMSON AVE,11101,40.745,-73.934
20222,Queens,7414,37TH RD,11372,40.747,-73.891
20223,Queens,17312,JAMAICA AVE,11432,40.708,-73.786
20224,Queens,14944,NORTHERN BLVD,11354,40.765,-73.816
20225,Queens,23917,BRADDOCK AVE,11426,40.727,-73.729
20226,Queens,9210,JAMAICA AVE,11421,40.693,-73.853
20227,Queens,22033,NORTHERN BOULEVARD,11361,40.762,-73.761
20228,Queens,20033,LINDEN BLVD,11412,40.695,-73.752
20229,Queens,8118,LEFFERTS BLVD,11415,40.709,-73.83
20230,Queens,15381,CROSS ISLAND PARKWAY,11357,40.787,-73.808
20231,Queens,8326,NORTHERN BLVD,11372,40.756,-73.884
20232,Queens,4322,DITMARS BOULEVARD,11105,40.771,-73.904
20233,Queens,94-54A,CORONA AVENUE,11373,40.742,-73.869
20234,Queens,3114,DITMARS BLVD,11105,40.776,-73.91
20235,Queens,2905,39TH AVE,11101,40.753,-73.934
20236,Queens,219-11,NORTH CONDUIT AVENUE,11413,40.666,-73.757
20237,Queens,7010,AUSTIN ST,11375,40.721,-73.847
20238,Queens,0,JFK INT'L AIRPORT,11430,40.648,-73.788
20239,Queens,2705,39 AVENUE,11101,40.754,-73.936
20240,Queens,18501,UNION TPKE,11366,40.728,-73.784
20241,Queens,3315,30TH AVE,11103,40.766,-73.92
20242,Queens,3406,31ST AVE,11106,40.763,-73.921
20243,Queens,2853,STEINWAY ST,11103,40.765,-73.914
20244,Queens,2924,30 AVENUE,11102,40.768,-73.923
20245,Queens,11601A,101ST AVE,11419,40.689,-73.828
20246,Queens,21617,NORTHERN BLVD,11361,40.761,-73.765
20247,Queens,4812,BROADWAY,11103,40.756,-73.913
20248,Queens,9504,101ST AVE,11416,40.684,-73.846
20249,Queens,2421,STEINWAY STREET,11103,40.769,-73.911
20250,Queens,8202,ROOSEVELT AVE,11372,40.748,-73.884
20251,Queens,21221,JAMAICA AVE,11428,40.716,-73.746
20252,Queens,7072,KISSENA BLVD,11367,40.73,-73.815
20253,Queens,5012,SKILLMAN AVE,11377,40.746,-73.914
20254,Queens,41-83,BOWNE STREET,11355,40.758,-73.823
20255,Queens,9601,CORONA AVENUE,11368,40.742,-73.867
20256,Queens,19203,UNION TPKE,11366,40.73,-73.778
20257,Queens,13628,39TH AVE,11354,40.76,-73.829
20258,Queens,24611,JERICHO TURNPIKE,11426,40.725,-73.722
20259,Queens,8705,NORTHERN BOULEVARD,11372,40.756,-73.881
20260,Queens,17933,HILLSIDE AVE,11432,40.713,-73.783
20261,Queens,2562,STEINWAY ST,11103,40.768,-73.912
20262,Queens,9316B,37TH AVE,11372,40.751,-73.874
20263,Queens,8748,PARSONS BLVD,11432,40.708,-73.803
20264,Queens,212-02,UNION TURNPIKE,11364,40.734,-73.759
20265,Queens,5906,MAIN ST,11355,40.744,-73.826
20266,Queens,9220,JAMAICA AVE,11421,40.693,-73.853
20267,Queens,11916,101 AVENUE,11419,40.69,-73.826
20268,Queens,136-55,ROOSEVELT AVENUE,11354,40.76,-73.828
20269,Queens,3204B,30TH AVE,11102,40.766,-73.92
20270,Queens,194-01,NORTHERN BOULEVARD,11358,40.758,-73.787
20271,Queens,4219,COLLEGE POINT BLVD,11355,40.755,-73.833
20272,Queens,1,TENNIS PLACE,11375,40.719,-73.847
20273,Queens,3810,PRINCE ST,11354,40.76,-73.833
20274,Queens,5636,61 STREET,11378,40.724,-73.904
20275,Queens,0,JOHN F. KENNEDY INTL AIRPORT,11430,40.648,-73.788
20276,Queens,1145,BEACH CHANNEL DRIVE,11691,40.605,-73.756
20277,Queens,5321,ROOSEVELT AVE,11377,40.745,-73.911
20278,Queens,208,BEACH  116 STREET,11694,40.58,-73.837
20279,Queens,8407,NORTHERN BOULEVARD,11372,40.756,-73.883
20280,Queens,9250,59TH AVE,11373,40.734,-73.869
20281,Queens,2230,154TH ST,11357,40.778,-73.809
20282,Queens,11006,FARMERS BLVD,11412,40.703,-73.767
20283,Queens,12074,QUEENS BOULEVARD,11415,40.713,-73.828
20284,Queens,1611,CENTRAL AVENUE,11691,40.605,-73.752
20285,Queens,1,JFK INTL AIRPORT BLVD,11430,40.648,-73.788
20286,Queens,3809,36 AVENUE,11101,40.754,-73.924
20287,Queens,5509,METROPOLITAN AVENUE,11385,40.713,-73.908
20288,Queens,17563,HILLSIDE AVENUE,11432,40.712,-73.787
20289,Queens,6719,PARSONS BOULEVARD,11365,40.733,-73.811
20290,Queens,15915,JAMAICA AVENUE,11432,40.703,-73.8
20291,Queens,4220,BELL BLVD,11361,40.762,-73.77
20292,Queens,14035,QUEENS BLVD,11435,40.703,-73.815
20293,Queens,15533,JAMAICA AVE,11432,40.703,-73.801
20294,Queens,77-07,37 AVENUE,11372,40.749,-73.889
20295,Queens,10910,GUY R BREWER BLVD,11433,40.695,-73.79
20296,Queens,15836,CROSSBAY BLVD,11414,40.66,-73.84
20297,Queens,6113,SPRINGFIELD BLVD,11364,40.749,-73.757
20298,Queens,8774,SUTPHIN BLVD,11435,40.705,-73.809
20299,Queens,8610,JAMAICA AVENUE,11421,40.693,-73.858
20300,Queens,2392,27TH ST,11105,40.774,-73.918
20301,Queens,25509,HILLSIDE AVENUE,11004,40.736,-73.713
20302,Queens,6910,34 AVENUE,11377,40.752,-73.897
20303,Queens,815,ONDERDONK AVENUE,11385,40.702,-73.904
20304,Queens,22011,LINDEN BLVD,11411,40.695,-73.74
20305,Queens,20809,JAMAICA AVENUE,11428,40.714,-73.752
20306,Queens,15405,NORTHERN BLVD,11354,40.765,-73.811
20307,Queens,128-13,MERRICK BOULEVARD,11434,40.681,-73.765
20308,Queens,8517,37TH AVE,11372,40.75,-73.881
20309,Queens,1,WORLD'S FAIR MARINA,11368,40.761,-73.858
20310,Queens,35-30,36 STREET,11106,40.756,-73.925
20311,Queens,65626564,FRESH MEADOW LANE,0,0.0,0.0
20312,Queens,182-04,HORACE HARDING EXPRESSWAY,11365,40.739,-73.792
20313,Queens,7010,88TH ST,11385,40.711,-73.865
20314,Queens,21418,41ST AVE,11361,40.764,-73.771
20315,Queens,9014,161ST ST,11432,40.705,-73.799
20316,Queens,13621,ROOSEVELT AVE,11354,40.76,-73.829
20317,Queens,6602,FRESH POND RD,11385,40.709,-73.898
20318,Queens,2545,STEINWAY ST,11103,40.768,-73.912
20319,Queens,11620,JAMAICA AVENUE,11418,40.699,-73.833
20320,Queens,9181,111TH ST,11418,40.693,-73.835
20321,Queens,3802,PRINCE ST,11354,40.76,-73.833
20322,Queens,4512,23RD ST,11101,40.747,-73.945
20323,Queens,9620,37 AVENUE,11368,40.752,-73.871
20324,Queens,5122,NORTHERN BOULEVARD,11377,40.753,-73.908
20325,Queens,9058,SUTPHIN BLVD,11435,40.702,-73.808
20326,Queens,7901,ROOSEVELT AVE,11372,40.747,-73.887
20327,Queens,10607,JAMAICA AVE,11418,40.695,-73.841
20328,Queens,38123816,65 STREET,0,0.0,0.0
20329,Queens,7702,ROOSEVELT AVE,11372,40.747,-73.889
20330,Queens,4032,149TH PL,11354,40.763,-73.815
20331,Queens,84-73,PARSONS BOULEVARD,11432,40.712,-73.807
20332,Queens,13507,LEFFERTS BOULEVARD,11420,40.67,-73.821
20333,Queens,9085,SUTPHIN BLVD,11435,40.702,-73.808
20334,Queens,203,BEACH  116 STREET,11694,40.58,-73.837
20335,Queens,1089,CYPRESS AVENUE,11385,40.696,-73.9
20336,Queens,21-05,BROADWAY,11106,40.765,-73.931
20337,Queens,6414,FLUSHING AVE,11378,40.723,-73.901
20338,Queens,4519,28 AVENUE,11103,40.763,-73.909
20339,Queens,8518,JAMAICA AVE,11421,40.693,-73.859
20340,Queens,4114,162ND ST,11358,40.761,-73.804
20341,Queens,3302,DITMARS BLVD,11105,40.775,-73.91
20342,Queens,121-17,LIBERTY AVENUE,11419,40.687,-73.822
20343,Queens,3419,STEINWAY STREET,11101,40.756,-73.921
20344,Queens,7825,37 AVENUE,11372,40.749,-73.888
20345,Queens,10915,JAMAICA AVENUE,11418,40.696,-73.838
20346,Queens,7520,37 AVENUE,11372,40.749,-73.891
20347,Queens,24515,FRANCIS LEWIS BLVD,11422,40.665,-73.735
20348,Queens,6816,FRESH MEADOW LN,11365,40.733,-73.795
20349,Queens,239,BEACH   20 STREET,11691,40.596,-73.754
20350,Queens,10624,71 AVENUE,11375,40.72,-73.845
20351,Queens,4558,46 STREET,11377,40.742,-73.919
20352,Queens,6352,BOOTH ST,11374,40.729,-73.864
20353,Queens,24803,UNION TPKE,11426,40.742,-73.722
20354,Queens,8606,JAMAICA AVE,11421,40.693,-73.858
20355,Queens,8301,37 AVENUE,11372,40.75,-73.883
20356,Queens,14952,41ST AVE,11355,40.762,-73.814
20357,Queens,7619,ROOSEVELT AVENUE,11372,40.747,-73.889
20358,Queens,263,BEACH   20 STREET,11691,40.596,-73.754
20359,Queens,60-15,WOODSIDE AVENUE,11377,40.745,-73.904
20360,Queens,10428,ROOSEVELT AVENUE,11368,40.75,-73.861
20361,Queens,13208,CROSSBAY BOULEVARD,11417,40.676,-73.844
20362,Queens,7532,BROADWAY,11373,40.746,-73.89
20363,Queens,41-26,CRESCENT STREET,11101,40.752,-73.94
20364,Queens,109-12,NORTHERN BOULEVARD,11368,40.758,-73.86
20365,Queens,3779,103 STREET,11368,40.753,-73.864
20366,Queens,14934,GUY R BREWER BLVD,11434,40.658,-73.768
20367,Queens,9605,METROPOLITAN AVENUE,11375,40.711,-73.856
20368,Queens,27119,UNION TPKE,11040,40.752,-73.703
20369,Queens,11733,MYRTLE AVE,11418,40.7,-73.831
20370,Queens,3001,STRATTON STREET,11354,40.77,-73.835
20371,Queens,8812,ROCKAWAY BEACH BLVD,11693,40.587,-73.813
20372,Queens,24617,JAMAICA AVENUE,11426,40.725,-73.722
20373,Queens,13545,ROOSEVELT AVE,11354,40.759,-73.831
20374,Queens,9726,63RD ROAD,11374,40.731,-73.86
20375,Queens,4020,149TH PL,11354,40.763,-73.815
20376,Queens,14707,GUY R BREWER BLVD,11434,40.661,-73.768
20377,Queens,2807,JACKSON AVE,11101,40.748,-73.939
20378,Queens,4704,BELL BLVD,11361,40.757,-73.768
20379,Queens,66-26,METROPOLITAN AVENUE,11379,40.712,-73.892
20380,Queens,14116,ROCKAWAY BLVD,11436,40.674,-73.799
20381,Queens,13811,20 AVENUE,11356,40.782,-73.83
20382,Queens,11216,ROCKAWAY BEACH BLVD,11694,40.581,-73.834
20383,Queens,4219,102ND ST,11368,40.747,-73.863
20384,Queens,4116,FULLER PL,11355,40.755,-73.835
20385,Queens,10408,LEFFERTS BLVD,11419,40.686,-73.824
20386,Queens,1315,43RD AVE,11101,40.751,-73.946
20387,Queens,9520,ASTORIA BLVD,11369,40.763,-73.874
20388,Queens,9527,ROOSEVELT AVENUE,11372,40.749,-73.871
20389,Queens,9715,SPRINGFIELD BOULEVARD,11429,40.717,-73.735
20390,Queens,9544,ROOSEVELT AVE,11372,40.749,-73.87
20391,Queens,8218,ROOSEVELT AVE,11372,40.748,-73.884
20392,Queens,15209,ROCKAWAY BLVD,11434,40.672,-73.785
20393,Queens,8306,BROADWAY,11373,40.741,-73.88
20394,Queens,1311020,MERRICK BLVD,0,0.0,0.0
20395,Queens,8777,SUTPHIN BLVD,11435,40.705,-73.809
20396,Queens,189-03,LINDEN BOULEVARD,11412,40.692,-73.762
20397,Queens,7805,JAMAICA AVE,11421,40.692,-73.864
20398,Queens,21009,NORTHERN BOULEVARD,11361,40.759,-73.773
20399,Queens,5842A,CATALPA AVE,11385,40.702,-73.902
20400,Queens,6328,ROOSEVELT AVE,11377,40.746,-73.901
20401,Queens,6010,80 STREET,11379,40.725,-73.88
20402,Queens,33-10,28 AVENUE,11103,40.768,-73.918
20403,Queens,6535,GRAND AVE,11378,40.724,-73.9
20404,Queens,72-04,AUSTIN STREET,11375,40.719,-73.842
20405,Queens,45-10,104 STREET,11368,40.747,-73.86
20406,Queens,5106,VERNON BLVD,11101,40.742,-73.954
20407,Queens,3926,BELL BOULEVARD,11361,40.765,-73.772
20408,Queens,3946,SKILLMAN AVENUE,11104,40.747,-73.924
20409,Queens,8634,BROADWAY,11373,40.738,-73.877
20410,Queens,8615,LEFFERTS BLVD,11418,40.701,-73.831
20411,Queens,3935,BELL BOULEVARD,11361,40.765,-73.772
20412,Queens,17671,UNION TPKE,11366,40.726,-73.791
20413,Queens,24106,HILLSIDE AVE,11426,40.734,-73.725
20414,Queens,9314,LIBERTY AVE,11417,40.68,-73.846
20415,Queens,229-02,LINDEN BOULEVARD,11411,40.693,-73.732
20416,Queens,8902,165TH ST,11432,40.707,-73.796
20417,Queens,6004,KISSENA BOULEVARD,11355,40.74,-73.815
